flow,reporter,year,indicator,indicator_name,mode,value_musd
export,India,2006,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2007,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2008,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2009,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2010,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2011,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2012,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2013,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2014,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2015,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2016,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2017,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2018,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2019,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2020,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2021,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2022,SW,Trade margins of wholesalers and retailers,Mode 2,0.0
export,India,2005,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2006,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2007,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2008,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2009,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2010,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2011,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2012,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2013,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2014,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2015,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2016,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2017,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2018,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2019,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2020,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2021,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2022,SWSJ34,Trade-related services (Distribution),Mode 2,0.0
export,India,2005,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2006,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2007,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2008,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2009,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2010,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2011,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2012,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2013,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2014,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2015,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2016,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2017,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2018,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2019,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2020,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2021,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2022,SA,Manufacturing services on physical inputs owned by others,Mode 3,0.0
export,India,2005,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2006,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2007,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2008,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2009,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2010,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2011,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2012,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2013,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2014,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2015,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2016,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2017,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2018,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2019,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2020,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2021,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2022,SB,Maintenance and repair services not included elsewhere,Mode 3,0.0
export,India,2005,SC,Transport,Mode 3,24.999
export,India,2006,SC,Transport,Mode 3,45.819
export,India,2007,SC,Transport,Mode 3,98.963
export,India,2008,SC,Transport,Mode 3,105.189
export,India,2009,SC,Transport,Mode 3,117.965
export,India,2010,SC,Transport,Mode 3,214.972
export,India,2011,SC,Transport,Mode 3,338.344
export,India,2012,SC,Transport,Mode 3,396.994
export,India,2013,SC,Transport,Mode 3,366.597
export,India,2014,SC,Transport,Mode 3,405.339
export,India,2015,SC,Transport,Mode 3,347.084
export,India,2016,SC,Transport,Mode 3,473.216
export,India,2017,SC,Transport,Mode 3,766.87
export,India,2018,SC,Transport,Mode 3,696.205
export,India,2019,SC,Transport,Mode 3,721.676
export,India,2020,SC,Transport,Mode 3,600.462
export,India,2021,SC,Transport,Mode 3,678.477
export,India,2022,SC,Transport,Mode 3,659.84
export,India,2005,SC1,Sea transport,Mode 3,0.0
export,India,2006,SC1,Sea transport,Mode 3,0.0
export,India,2007,SC1,Sea transport,Mode 3,0.0
export,India,2008,SC1,Sea transport,Mode 3,0.0
export,India,2009,SC1,Sea transport,Mode 3,0.0
export,India,2010,SC1,Sea transport,Mode 3,0.0
export,India,2011,SC1,Sea transport,Mode 3,0.0
export,India,2012,SC1,Sea transport,Mode 3,0.0
export,India,2013,SC1,Sea transport,Mode 3,0.0
export,India,2014,SC1,Sea transport,Mode 3,0.0
export,India,2015,SC1,Sea transport,Mode 3,0.0
export,India,2016,SC1,Sea transport,Mode 3,0.0
export,India,2017,SC1,Sea transport,Mode 3,0.0
export,India,2018,SC1,Sea transport,Mode 3,0.0
export,India,2019,SC1,Sea transport,Mode 3,0.0
export,India,2020,SC1,Sea transport,Mode 3,0.0
export,India,2021,SC1,Sea transport,Mode 3,0.0
export,India,2022,SC1,Sea transport,Mode 3,0.0
export,India,2005,SC11,Passenger (Sea),Mode 3,0.0
